  2454589.986953  15.7490 0.0826  22.0  2.096  1.311
  2454590.023976  15.7286 0.0810  22.0  2.096  1.311
  2454590.061003  15.7408 0.0807  22.0  2.096  1.310
  2454590.098021  15.5895 0.0803  22.0  2.096  1.310
  2454590.135065  15.9038 0.0797  22.0  2.096  1.310
  2454590.249973  15.8190 0.0815  21.9  2.096  1.308
  2454590.971564  16.1750 0.0825  21.7  2.094  1.301
  2454591.008584  15.5937 0.0804  21.7  2.094  1.300
  2454591.045606  15.6152 0.0815  21.7  2.094  1.300
  2454591.082626  15.6036 0.0805  21.7  2.094  1.299
  2454591.119639  15.6297 0.0809  21.7  2.094  1.299
  2454591.156645  15.5473 0.0784  21.7  2.094  1.299
  2454591.194963  15.7012 0.0788  21.7  2.094  1.298
  2454591.235803  15.8091 0.0787  21.7  2.094  1.298
  2454591.941300  15.6957 0.1059  21.5  2.092  1.290
  2454591.982052  15.6851 0.1061  21.4  2.092  1.290
  2454592.024014  15.7140 0.1059  21.4  2.092  1.289
  2454592.082265  15.5767 0.1040  21.4  2.092  1.289
  2454592.121760  15.6496 0.1043  21.4  2.092  1.288
  2454592.161269  15.7278 0.1125  21.4  2.092  1.288
  2454592.207046  15.5906 0.1055  21.4  2.092  1.287
  2454592.246556  15.5940 0.0987  21.4  2.092  1.287
  2454597.077632  15.3459 0.0963  19.9  2.082  1.237
  2454597.152890  15.3523 0.0912  19.8  2.082  1.237
  2454598.981516  15.4112 0.0760  19.2  2.078  1.219
  2454599.018552  15.2691 0.0700  19.2  2.078  1.218
  2454599.055562  15.3395 0.0720  19.2  2.078  1.218
  2454599.092590  15.4077 0.0746  19.2  2.078  1.218
  2454599.129632  15.3127 0.0703  19.2  2.078  1.217
  2454599.167914  15.3314 0.0738  19.2  2.078  1.217
  2454599.207556  15.4313 0.0853  19.1  2.078  1.217
  2454599.244598  15.4047 0.0852  19.1  2.078  1.216
  2454599.281628  15.4641 0.0903  19.1  2.078  1.216
  2454600.033134  15.4228 0.0960  18.8  2.076  1.209
  2454600.072650  15.3946 0.0906  18.8  2.076  1.208
  2454600.112153  15.3982 0.1029  18.8  2.076  1.208
  2454600.151657  15.4929 0.1024  18.8  2.076  1.208
  2454600.192539  15.4030 0.1053  18.8  2.076  1.207
  2454600.234611  15.4356 0.0979  18.8  2.076  1.207
  2454600.274131  15.3955 0.0883  18.8  2.076  1.206
  2454600.924647  15.5325 0.1013  18.5  2.074  1.200
  2454600.965385  15.4750 0.0913  18.5  2.074  1.200
  2454601.044433  15.4169 0.0901  18.5  2.074  1.199
  2454601.083941  15.4197 0.0898  18.5  2.074  1.199
  2454601.123413  15.4058 0.0952  18.5  2.074  1.198
  2454601.164133  15.4106 0.0898  18.4  2.074  1.198
  2454601.206194  15.4932 0.0854  18.4  2.074  1.198
  2454601.245694  15.4911 0.0862  18.4  2.074  1.197
  2454602.125490  15.3942 0.0951  18.1  2.072  1.189
  2454602.251519  15.3085 0.0950  18.0  2.072  1.188
  2454603.082078  15.3626 0.0907  17.7  2.070  1.181
  2454603.119122  15.4958 0.0891  17.7  2.070  1.180
  2454603.197216  15.5587 0.0897  17.7  2.070  1.179
  2454603.234252  15.2472 0.0877  17.7  2.070  1.179
  2454603.271288  15.3194 0.0919  17.6  2.070  1.179
  2454603.968297  15.2798 0.0942  17.4  2.068  1.173
  2454604.042326  15.2658 0.0931  17.3  2.068  1.172
  2454604.155911  15.3248 0.0927  17.3  2.068  1.171
  2454604.195551  15.3317 0.1002  17.3  2.068  1.171
  2454604.232584  15.3618 0.0917  17.3  2.068  1.170
  2454604.269602  15.3701 0.0897  17.2  2.068  1.170
