  2454549.059564  16.1701 0.1067  28.3  2.105  1.868
  2454549.096608  16.3739 0.0988  28.3  2.105  1.867
  2454549.137697  16.1662 0.0946  28.3  2.105  1.867
  2454549.175044  16.2337 0.0947  28.3  2.105  1.866
  2454550.060405  16.5223 0.1271  28.3  2.106  1.856
  2454551.049980  16.2733 0.1015  28.3  2.106  1.845
  2454551.162541  17.5104 0.1777  28.3  2.106  1.844
  2454551.203001  16.2763 0.0829  28.3  2.106  1.844
  2454551.240138  16.4564 0.0952  28.3  2.106  1.843
  2454655.847631  15.1814 0.0882   5.8  2.171  1.167
  2454655.884661  15.1767 0.0901   5.9  2.171  1.167
  2454656.112789  15.0862 0.1004   6.0  2.171  1.168
  2454656.154733  15.0618 0.1020   6.0  2.171  1.168
  2454656.196692  15.0855 0.1014   6.0  2.171  1.169
  2454656.234956  15.1544 0.1163   6.1  2.171  1.169
  2454656.843716  15.1888 0.1134   6.4  2.172  1.171
  2454656.917782  15.2885 0.1017   6.4  2.172  1.171
  2454656.956020  15.1602 0.1164   6.4  2.172  1.171
  2454656.994291  15.3988 0.1054   6.5  2.172  1.171
  2454657.110446  15.0668 0.0913   6.5  2.172  1.172
  2454657.147468  15.1186 0.0861   6.5  2.172  1.172
  2454657.184497  14.9969 0.0922   6.6  2.172  1.172
  2454657.221534  15.0390 0.0898   6.6  2.172  1.172
  2454708.942961  16.4363 0.0784  24.7  2.209  1.597
  2454708.982472  16.3576 0.0760  24.7  2.209  1.598
  2454709.022001  16.3773 0.0798  24.7  2.209  1.598
  2454709.061503  16.5697 0.0789  24.7  2.209  1.599
