  2454180.158560  17.2496 0.0905  27.8  2.135  1.910
  2454180.197661  17.6131 0.1051  27.8  2.135  1.910
  2454181.112777  17.0970 0.0769  27.8  2.133  1.898
  2454181.148440  16.9997 0.0657  27.8  2.133  1.897
  2454181.184682  17.4465 0.1071  27.8  2.133  1.897
  2454181.220334  17.0953 0.0799  27.8  2.133  1.896
  2454184.163531  17.3516 0.1907  27.9  2.128  1.857
  2454184.199185  18.3313 0.3513  27.9  2.128  1.856
  2454184.238753  16.1693 0.1733  27.9  2.128  1.856
  2454185.047986  16.9127 0.2648  28.0  2.126  1.845
  2454185.090764  17.0723 0.2268  28.0  2.126  1.845
  2454185.140302  16.7779 0.1467  28.0  2.126  1.844
  2454185.184262  17.2137 0.2097  28.0  2.126  1.843
  2454189.230063  16.7528 0.1248  28.0  2.119  1.790
  2454318.834756  15.3907 0.0798  20.8  1.920  1.044
  2454319.088147  15.8365 0.0783  20.9  1.919  1.045
  2454319.123756  15.3319 0.0743  20.9  1.919  1.045
  2454319.969042  16.3011 0.0875  21.3  1.918  1.050
  2454320.098248  15.5157 0.0719  21.3  1.918  1.051
  2454320.141030  15.6216 0.0705  21.4  1.918  1.051
  2454320.168359  16.4675 0.0951  21.4  1.918  1.051
  2454326.075870  15.7935 0.0813  23.6  1.912  1.088
  2454326.112691  15.6432 0.0713  23.6  1.912  1.089
  2454327.846225  16.3161 0.0624  24.2  1.910  1.100
  2454327.921965  16.0171 0.0569  24.2  1.910  1.101
  2454327.961612  16.0615 0.0557  24.2  1.910  1.101
  2454327.998650  15.5604 0.0554  24.3  1.910  1.101
  2454328.035679  16.1415 0.0577  24.3  1.910  1.102
  2454328.072733  15.7665 0.0557  24.3  1.910  1.102
  2454328.109794  15.6707 0.0566  24.3  1.910  1.102
