  2454589.962272  14.8760 0.0654  20.8  2.046  1.213
  2454589.999287  14.8328 0.0648  20.8  2.046  1.213
  2454590.036311  14.8006 0.0647  20.8  2.046  1.213
  2454590.073352  14.8435 0.0643  20.8  2.046  1.213
  2454590.110370  14.8779 0.0642  20.8  2.046  1.212
  2454590.147404  14.8443 0.0696  20.8  2.046  1.212
  2454590.270065  14.9439 0.0656  20.7  2.046  1.211
  2454590.912311  14.9197 0.0648  20.5  2.047  1.207
  2454590.946885  14.8870 0.0636  20.5  2.047  1.207
  2454590.983891  14.9182 0.0630  20.5  2.047  1.206
  2454591.020929  14.8565 0.0659  20.4  2.047  1.206
  2454591.057956  14.8481 0.0615  20.4  2.047  1.206
  2454591.094971  14.7780 0.0631  20.4  2.047  1.206
  2454591.131979  14.7945 0.0653  20.4  2.047  1.205
  2454591.168987  14.7563 0.0683  20.4  2.047  1.205
  2454591.211120  14.8003 0.0693  20.4  2.047  1.205
  2454591.995637  14.8707 0.0702  20.1  2.048  1.200
  2454592.038829  14.8937 0.0633  20.1  2.048  1.199
  2454592.055104  14.8602 0.0613  20.1  2.048  1.199
  2454592.094610  14.8411 0.0635  20.0  2.048  1.199
  2454592.134110  14.8675 0.0657  20.0  2.048  1.199
  2454592.219398  14.7386 0.0629  20.0  2.048  1.198
  2454592.258894  14.7329 0.0641  20.0  2.048  1.198
  2454597.052959  14.6673 0.0638  18.1  2.053  1.168
  2454597.089965  14.6564 0.0612  18.1  2.053  1.168
  2454597.126980  14.6634 0.0630  18.1  2.053  1.168
  2454597.166495  14.6611 0.0630  18.0  2.053  1.168
  2454597.207346  14.7674 0.0671  18.0  2.053  1.167
  2454597.233713  14.7313 0.0590  18.0  2.053  1.167
  2454597.275218  14.7662 0.0647  18.0  2.053  1.167
  2454598.886465  15.3503 0.0616  17.3  2.055  1.158
  2454598.919800  14.7693 0.0553  17.3  2.055  1.158
  2454598.993861  14.8005 0.0577  17.3  2.055  1.157
  2454599.030884  14.7559 0.0529  17.3  2.055  1.157
  2454599.067907  14.7226 0.0529  17.2  2.055  1.157
  2454599.104939  14.7127 0.0549  17.2  2.055  1.157
  2454599.141975  14.6740 0.0549  17.2  2.055  1.156
  2454599.180288  14.7099 0.0551  17.2  2.055  1.156
  2454599.219902  14.6283 0.0573  17.2  2.055  1.156
  2454599.256946  14.6671 0.0579  17.2  2.056  1.156
  2454600.045490  14.6917 0.0552  16.8  2.056  1.151
  2454600.144244  14.6308 0.0517  16.8  2.057  1.151
  2454600.165285  14.5918 0.0529  16.8  2.057  1.151
  2454600.185134  14.6108 0.0524  16.8  2.057  1.151
  2454600.207453  14.5769 0.0541  16.7  2.057  1.151
  2454600.246964  14.5646 0.0521  16.7  2.057  1.150
  2454600.266721  14.5441 0.0511  16.7  2.057  1.150
  2454600.938225  14.6742 0.0471  16.4  2.057  1.147
  2454600.978979  14.6960 0.0444  16.4  2.057  1.147
  2454601.018503  14.7422 0.0415  16.4  2.058  1.146
  2454601.097505  14.7307 0.0383  16.3  2.058  1.146
  2454601.136983  14.7036 0.0497  16.3  2.058  1.146
  2454601.259275  14.6722 0.0472  16.3  2.058  1.145
  2454602.184862  14.7983 0.0561  15.9  2.059  1.140
  2454602.225596  14.7964 0.0558  15.8  2.059  1.140
  2454602.266347  14.8592 0.0544  15.8  2.059  1.140
  2454602.875282  13.2224 0.2466  15.5  2.060  1.137
  2454602.909281  13.4104 0.2414  15.5  2.060  1.137
  2454602.983340  14.4833 0.2417  15.5  2.060  1.136
  2454603.020373  14.0651 0.2414  15.5  2.060  1.136
  2454603.057416  14.2422 0.2416  15.5  2.060  1.136
  2454603.094418  14.0172 0.2414  15.4  2.060  1.136
  2454603.131472  13.9796 0.2414  15.4  2.060  1.136
  2454603.169951  14.1992 0.2415  15.4  2.060  1.136
  2454603.209560  14.1590 0.2505  15.4  2.060  1.135
  2454603.246605  16.0004 0.2470  15.4  2.060  1.135
  2454604.244926  14.8057 0.1737  14.9  2.061  1.131
  2454604.993072  14.0519 0.1598  14.6  2.062  1.127
  2454605.025894  14.0762 0.1600  14.5  2.062  1.127
  2454605.141881  13.9612 0.1634  14.5  2.062  1.126
  2454605.182727  14.0820 0.1597  14.5  2.062  1.126
  2454605.220975  14.1784 0.1596  14.4  2.062  1.126
  2454757.932897  16.8674 0.0923  24.2  2.326  2.409
  2454757.964370  16.7671 0.0981  24.2  2.326  2.409
