  2453873.976631  15.4045 0.0906  16.7  2.140  1.246
  2453874.013131  14.9148 0.0793  16.7  2.140  1.246
  2453874.048956  15.1144 0.0768  16.7  2.140  1.246
  2453874.084810  15.5626 0.0773  16.7  2.140  1.245
  2453874.123494  14.9162 0.0601  16.6  2.140  1.245
  2453874.160774  15.1058 0.0609  16.6  2.140  1.245
  2453874.236567  14.9351 0.0673  16.6  2.140  1.244
  2453875.052308  14.9530 0.0738  16.3  2.139  1.238
  2453875.163573  14.9633 0.0761  16.2  2.139  1.237
  2453875.239406  14.9638 0.0690  16.2  2.138  1.236
  2453875.277274  14.9478 0.0736  16.2  2.138  1.236
  2453880.055831  15.1111 0.1223  14.1  2.133  1.200
  2453880.131595  14.9587 0.1154  14.1  2.133  1.200
  2453880.168939  15.1553 0.1191  14.1  2.133  1.199
  2453880.207971  14.6274 0.1157  14.1  2.133  1.199
  2453880.244519  15.0303 0.1188  14.0  2.133  1.199
  2453880.285892  14.9631 0.1319  14.0  2.133  1.199
  2453883.067884  21.7833 4.6217  12.7  2.130  1.180
  2453883.183714  15.3326 0.0701  12.7  2.130  1.179
  2453883.222995  14.6696 0.0694  12.7  2.130  1.179
  2453883.267809  14.6280 0.0704  12.7  2.130  1.179
  2454018.910272  16.3315 0.1070  29.3  2.013  1.910
