  2455306.090091  16.1074 0.0699  23.2  2.214  1.536
  2455306.166598  16.3489 0.0900  23.2  2.214  1.535
  2455306.201295  16.2292 0.0987  23.1  2.214  1.535
  2455306.213652  16.2973 0.0861  23.1  2.214  1.535
  2455306.224760  16.2581 0.0919  23.1  2.214  1.535
  2455306.237091  16.2198 0.0926  23.1  2.214  1.534
  2455306.250811  16.1595 0.0855  23.1  2.214  1.534
  2455306.263155  16.2207 0.0939  23.1  2.214  1.534
  2455306.984410  16.2285 0.0872  23.0  2.215  1.527
  2455306.985647  16.1970 0.0849  23.0  2.215  1.527
  2455306.994792  16.2568 0.0888  23.0  2.215  1.527
  2455307.008740  16.3547 0.0976  23.0  2.215  1.527
  2455307.019847  16.3476 0.0854  23.0  2.215  1.526
  2455307.033429  16.2199 0.0869  23.0  2.215  1.526
  2455307.044532  16.2365 0.0845  23.0  2.215  1.526
  2455307.055639  16.2622 0.0901  23.0  2.215  1.526
  2455307.079174  16.2610 0.0871  23.0  2.215  1.526
  2455307.090278  16.1908 0.0849  23.0  2.215  1.526
  2455307.113729  16.2189 0.0843  22.9  2.215  1.526
  2455307.985737  16.5107 0.1212  22.8  2.215  1.517
  2455307.986972  16.5903 0.1139  22.8  2.215  1.517
  2455307.991765  16.1948 0.1116  22.8  2.215  1.517
  2455308.004409  16.1813 0.1043  22.7  2.215  1.517
  2455308.018432  16.2202 0.1135  22.7  2.215  1.516
  2455308.031015  16.1945 0.1143  22.7  2.215  1.516
  2455308.038513  16.1699 0.1037  22.7  2.215  1.516
  2455308.061860  16.1770 0.1092  22.7  2.215  1.516
  2455308.075422  16.2254 0.1153  22.7  2.215  1.516
  2455308.098880  16.3347 0.1188  22.7  2.215  1.516
  2455308.112458  16.1947 0.1072  22.7  2.215  1.515
  2455308.124802  16.1986 0.1176  22.7  2.215  1.515
  2455308.138376  16.2705 0.1262  22.7  2.215  1.515
  2455308.154296  16.2479 0.1097  22.7  2.215  1.515
  2455308.165395  16.1303 0.1051  22.7  2.215  1.515
  2455308.178145  16.1035 0.1069  22.7  2.215  1.515
  2455308.191713  16.2166 0.1096  22.7  2.215  1.515
  2455308.204039  16.2434 0.1152  22.7  2.215  1.515
  2455308.216381  16.1904 0.1149  22.7  2.215  1.514
  2455308.229962  16.1273 0.1053  22.7  2.215  1.514
  2455308.244896  16.3117 0.1171  22.7  2.215  1.514
  2455308.268324  16.4333 0.1718  22.7  2.215  1.514
  2455317.930141  15.6468 0.1469  20.1  2.216  1.423
  2455318.056365  15.7259 0.1507  20.1  2.216  1.422
  2455318.074414  15.6690 0.1447  20.1  2.216  1.422
  2455318.094041  15.8847 0.1415  20.1  2.216  1.421
  2455318.110486  21.308014.6694  20.1  2.216  1.421
  2455324.942818  18.3719 0.2035  17.8  2.218  1.365
  2455324.956821  15.9951 0.1400  17.8  2.218  1.364
  2455324.984833  16.7344 0.1333  17.8  2.218  1.364
  2455324.997172  16.0178 0.1364  17.8  2.218  1.364
  2455325.011979  16.0692 0.1371  17.8  2.218  1.364
  2455325.024310  15.9693 0.1297  17.8  2.218  1.364
  2455325.035419  15.9170 0.1332  17.8  2.218  1.364
  2455325.129198  15.9273 0.1318  17.8  2.218  1.363
  2455325.220745  15.8804 0.1457  17.7  2.218  1.362
  2455325.221977  15.9919 0.1474  17.7  2.218  1.362
  2455325.223211  16.1759 0.1493  17.7  2.218  1.362
