  2454906.140100  15.5506 0.0670  21.0  2.738  2.708
  2454906.209233  15.4751 0.0660  21.0  2.737  2.707
  2454907.112115  15.6161 0.0571  21.1  2.735  2.693
  2454907.186188  15.5930 0.0564  21.1  2.735  2.691
  2455062.873045  14.2272 0.0456  19.6  2.380  1.622
  2455063.083119  14.2555 0.0477  19.7  2.380  1.623
  2455063.869509  14.2007 0.0543  19.9  2.379  1.630
  2455063.949925  14.2005 0.0527  19.9  2.379  1.630
  2455064.021984  14.2178 0.0521  19.9  2.379  1.631
  2455064.871159  14.1988 0.0570  20.1  2.377  1.638
