  2454267.989164  15.8008 0.0517   4.5  3.144  2.148
  2454268.024806  15.7715 0.0500   4.4  3.144  2.148
  2454268.060441  15.8067 0.0546   4.4  3.144  2.148
  2454268.142961  15.7016 0.0565   4.4  3.144  2.148
  2454268.186925  15.7149 0.0548   4.4  3.144  2.147
  2454268.230876  15.7639 0.0564   4.4  3.144  2.147
  2454268.274995  15.7468 0.0568   4.4  3.143  2.147
  2454268.835028  15.8227 0.0519   4.2  3.143  2.144
  2454268.870670  15.7237 0.0488   4.1  3.142  2.144
  2454269.023657  15.7112 0.0427   4.1  3.142  2.143
  2454269.059313  15.7886 0.0539   4.1  3.142  2.143
  2454269.175009  15.6869 0.0536   4.0  3.142  2.142
  2454269.251999  15.7844 0.0568   4.0  3.142  2.142
  2454289.181472  15.5963 0.0627   3.4  3.108  2.102
  2454289.833178  15.5453 0.0722   3.6  3.107  2.103
  2454289.868828  15.5966 0.0709   3.6  3.107  2.103
  2454289.906884  15.7990 0.0710   3.6  3.106  2.103
  2454289.943470  15.6533 0.0699   3.7  3.106  2.103
  2454289.980083  15.7041 0.0764   3.7  3.106  2.103
  2454290.017947  15.7221 0.0777   3.7  3.106  2.103
  2454290.057130  15.7465 0.0707   3.7  3.106  2.103
  2454290.093735  15.7110 0.0745   3.7  3.106  2.103
  2454290.130328  15.7940 0.0768   3.7  3.106  2.103
  2454290.166946  15.6744 0.0785   3.7  3.106  2.103
  2454290.203561  15.7250 0.0824   3.8  3.106  2.103
  2454291.801495  15.7706 0.0913   4.3  3.103  2.105
  2454291.840184  15.7081 0.0909   4.4  3.103  2.105
  2454291.878458  15.6814 0.0899   4.4  3.103  2.105
  2454292.815042  15.6086 0.1381   4.7  3.101  2.107
  2454292.850686  15.6559 0.1358   4.7  3.101  2.107
  2454292.957595  15.6904 0.1369   4.8  3.101  2.107
  2454293.030130  15.4670 0.1087   4.8  3.101  2.107
  2454293.068356  15.5449 0.1095   4.8  3.101  2.107
  2454293.103994  16.0491 0.1102   4.8  3.101  2.107
  2454293.155887  15.4387 0.1096   4.8  3.101  2.107
  2454293.206632  15.5077 0.1146   4.9  3.101  2.107
  2454293.806839  15.6852 0.1072   5.1  3.100  2.109
  2454293.842456  15.5920 0.1110   5.1  3.100  2.109
  2454293.878109  15.6152 0.1074   5.1  3.100  2.109
  2454294.049509  15.5174 0.0848   5.2  3.099  2.109
  2454294.085135  15.4606 0.0903   5.2  3.099  2.109
  2454294.156440  15.4680 0.0856   5.2  3.099  2.109
  2454294.192084  15.6990 0.0905   5.2  3.099  2.109
  2454294.800654  15.6921 0.0977   5.4  3.098  2.111
  2454294.929992  15.6978 0.0899   5.5  3.098  2.111
  2454294.971734  15.8119 0.0894   5.5  3.098  2.111
  2454295.015821  15.8345 0.0945   5.5  3.098  2.111
  2454295.060231  15.8562 0.0910   5.5  3.098  2.111
  2454295.102324  15.7793 0.0898   5.5  3.098  2.111
  2454295.143957  15.7445 0.0913   5.6  3.097  2.112
  2454295.188611  15.7642 0.0927   5.6  3.097  2.112
  2454295.802284  15.8206 0.0784   5.8  3.096  2.113
  2454295.842025  15.8070 0.0690   5.8  3.096  2.113
  2454296.074059  15.7441 0.0682   5.9  3.096  2.114
  2454296.109688  15.8028 0.0735   5.9  3.096  2.114
  2454296.145322  15.7980 0.0729   5.9  3.096  2.114
  2454296.180957  15.7158 0.0771   5.9  3.096  2.114
  2454388.886529  16.9961 0.0882  19.2  2.942  3.012
  2454388.958282  17.1735 0.1114  19.2  2.942  3.013
