  2453893.147850  15.3632 0.0605   6.7  2.858  1.880
  2453893.851556  15.4047 0.0788   6.4  2.859  1.878
  2453893.884310  15.5978 0.0727   6.4  2.859  1.878
  2453893.920022  15.5023 0.0685   6.4  2.859  1.878
  2453893.957480  15.5127 0.0648   6.4  2.859  1.877
  2453893.994509  15.5244 0.0671   6.4  2.859  1.877
  2453894.038787  15.6119 0.0675   6.4  2.859  1.877
  2453894.078110  15.4805 0.0663   6.4  2.859  1.877
  2453894.116595  15.5044 0.0667   6.3  2.859  1.877
  2453894.156240  15.3275 0.0656   6.3  2.859  1.877
  2453894.199051  15.2780 0.0671   6.3  2.859  1.877
  2453894.235970  15.2572 0.0654   6.3  2.859  1.876
  2453894.271623  15.3268 0.0672   6.3  2.859  1.876
  2453894.901988  15.3466 0.0790   6.0  2.860  1.874
  2453894.940385  15.3873 0.0773   6.0  2.860  1.874
  2453894.978140  16.0636 0.0847   6.0  2.860  1.874
  2453895.019428  15.5085 0.0871   6.0  2.860  1.874
  2453895.065955  15.5090 0.0843   6.0  2.860  1.874
  2453895.108328  15.4709 0.0861   6.0  2.860  1.874
  2453895.147704  15.4124 0.0878   5.9  2.860  1.874
  2453895.184431  15.3121 0.0839   5.9  2.860  1.874
  2453896.057878  15.5349 0.0806   5.6  2.861  1.871
