  2454187.066208  15.3285 0.0730  30.0  1.974  1.570
  2454187.156406  15.3718 0.0717  30.0  1.974  1.569
  2454187.212259  15.3929 0.0855  30.0  1.974  1.568
  2454187.220583  15.4361 0.0792  30.0  1.974  1.568
  2454187.239587  15.4411 0.0777  30.0  1.974  1.568
  2454195.248799  15.6165 0.2453  29.6  1.967  1.479
  2454195.992774  15.0265 0.2711  29.6  1.967  1.470
  2454196.021118  15.0446 0.2860  29.6  1.967  1.470
  2454198.173221  15.0648 0.1144  29.4  1.965  1.447
  2454198.248216  15.2753 0.1118  29.4  1.965  1.446
  2454198.254160  15.2860 0.2010  29.4  1.965  1.446
  2454199.001626  15.8029 0.2581  29.4  1.964  1.438
  2454199.034895  15.7974 0.2571  29.4  1.964  1.437
  2454199.141987  15.8192 0.2597  29.3  1.964  1.436
  2454199.180742  15.8061 0.2508  29.3  1.964  1.436
  2454199.210453  16.6687 0.2804  29.3  1.964  1.435
  2454199.238981  15.8243 0.2588  29.3  1.964  1.435
  2454200.234738  15.3992 0.2876  29.2  1.963  1.424
  2454287.910797  13.4098 0.0565   7.4  1.939  0.937
  2454287.946417  13.4207 0.0565   7.4  1.939  0.937
  2454287.982041  13.4349 0.0575   7.4  1.939  0.937
  2454288.137630  13.4936 0.0583   7.5  1.939  0.937
  2454288.174654  13.5096 0.0559   7.5  1.939  0.937
  2454288.825282  13.8219 0.0586   7.9  1.939  0.939
  2454288.870453  13.8615 0.0561   7.9  1.939  0.939
  2454288.913126  13.8417 0.0590   7.9  1.939  0.939
  2454289.147160  14.1676 0.0572   8.1  1.939  0.940
  2454354.850421  14.8010 0.0578  29.4  1.977  1.455
  2454355.914933  14.9932 0.0717  29.5  1.978  1.467
  2454355.988994  15.0232 0.0691  29.5  1.978  1.468
