  2454181.020451  16.6643 0.1652  18.2  3.183  2.983
  2454181.026396  16.7209 0.1739  18.2  3.183  2.983
  2454181.058484  16.6418 0.1489  18.2  3.183  2.983
  2454181.094950  16.6104 0.1605  18.2  3.183  2.982
  2454181.166859  16.5399 0.1473  18.2  3.183  2.981
  2454181.202503  16.6508 0.1608  18.2  3.183  2.980
  2454182.022456  16.6965 0.2581  18.2  3.183  2.968
  2454182.045029  16.6644 0.2619  18.2  3.183  2.968
  2454182.082664  16.7547 0.2562  18.2  3.183  2.967
  2454182.118311  16.6086 0.2525  18.2  3.183  2.967
  2454182.155471  16.5222 0.2473  18.2  3.183  2.966
  2454182.191116  16.6158 0.2499  18.2  3.183  2.966
  2454182.227583  16.6774 0.2475  18.2  3.183  2.965
  2454183.018734  16.5381 0.2637  18.2  3.182  2.953
  2454183.089406  16.4851 0.2559  18.2  3.182  2.952
  2454183.131293  16.3936 0.2480  18.2  3.182  2.951
  2454183.171686  16.4080 0.2457  18.2  3.182  2.951
  2454183.212425  16.3504 0.2838  18.2  3.182  2.950
  2454184.142144  16.6353 0.1568  18.2  3.181  2.936
  2454184.177794  16.5902 0.1425  18.2  3.181  2.936
  2454185.015916  16.6709 0.1314  18.2  3.180  2.923
  2454185.024225  16.5946 0.1286  18.2  3.180  2.923
  2454185.031356  16.6054 0.1247  18.2  3.180  2.923
  2454185.038480  16.5811 0.1224  18.2  3.180  2.923
  2454185.045611  16.4976 0.1162  18.2  3.180  2.923
  2454185.052747  16.5234 0.1221  18.2  3.180  2.923
  2454185.058692  16.4931 0.1337  18.2  3.180  2.922
  2454185.067001  16.4519 0.1209  18.2  3.180  2.922
  2454185.074137  16.4402 0.1158  18.2  3.180  2.922
  2454185.081271  16.5094 0.1184  18.2  3.180  2.922
  2454185.088390  16.5121 0.1186  18.2  3.180  2.922
  2454185.095513  16.5261 0.1155  18.2  3.180  2.922
  2454185.108240  16.5197 0.1158  18.2  3.180  2.922
  2454185.116552  16.5297 0.1198  18.2  3.180  2.922
  2454185.123670  16.6431 0.1164  18.2  3.180  2.921
  2454185.130801  16.4990 0.1143  18.2  3.180  2.921
  2454185.137925  16.5582 0.1125  18.2  3.180  2.921
  2454185.145051  16.6688 0.1140  18.2  3.180  2.921
  2454185.152178  16.5989 0.1130  18.2  3.180  2.921
  2454185.160509  16.6520 0.1176  18.2  3.180  2.921
  2454185.167635  16.6810 0.1187  18.2  3.180  2.921
  2454185.174759  16.6078 0.1181  18.2  3.180  2.921
  2454185.181889  16.6383 0.1203  18.2  3.180  2.921
  2454185.189014  16.7055 0.1209  18.2  3.180  2.921
  2454185.203704  16.6073 0.1158  18.2  3.180  2.920
  2454185.212017  16.8701 0.1326  18.2  3.180  2.920
  2454185.226279  17.2984 0.1241  18.2  3.180  2.920
  2454192.024806  16.1737 0.1162  18.0  3.175  2.819
  2454192.060856  16.3939 0.1081  18.0  3.175  2.818
  2454192.096514  16.4453 0.1043  18.0  3.175  2.818
  2454192.132162  16.3640 0.1024  17.9  3.175  2.817
  2454192.216339  16.3319 0.1292  17.9  3.175  2.816
  2454195.011269  16.4389 0.1348  17.8  3.173  2.775
  2454195.048406  16.5171 0.1235  17.8  3.173  2.775
  2454195.156241  16.4245 0.1130  17.8  3.173  2.773
  2454195.241675  16.5880 0.1187  17.8  3.172  2.772
  2454195.986834  16.3250 0.1016  17.7  3.172  2.761
  2454196.013991  16.3255 0.0937  17.7  3.172  2.760
  2454196.049628  16.2991 0.0889  17.7  3.172  2.760
  2454196.085428  16.3478 0.1017  17.7  3.172  2.759
  2454205.158441  16.2377 0.0783  16.9  3.164  2.630
  2454205.195273  16.2748 0.0945  16.9  3.164  2.630
  2454205.235186  16.3301 0.0772  16.9  3.164  2.629
  2454205.962730  16.2647 0.0843  16.8  3.164  2.619
  2454205.988866  16.1819 0.0845  16.8  3.164  2.619
  2454206.024884  16.2359 0.0863  16.8  3.164  2.619
  2454206.060535  16.2304 0.0775  16.8  3.164  2.618
  2454206.167689  16.2279 0.0774  16.8  3.163  2.617
  2454206.203341  18.5255 0.1385  16.8  3.163  2.616
  2454206.240545  16.2299 0.0782  16.8  3.163  2.616
  2454209.958597  16.1563 0.2701  16.3  3.160  2.565
  2454210.105293  15.6308 0.2541  16.3  3.160  2.563
  2454210.177468  16.0622 0.2545  16.3  3.160  2.562
  2454210.251279  16.8183 0.2531  16.3  3.160  2.561
  2454210.981175  16.0856 0.1933  16.2  3.159  2.552
  2454211.054086  15.9741 0.1895  16.2  3.159  2.551
  2454211.090094  16.0418 0.1922  16.2  3.159  2.550
  2454211.126175  16.0156 0.1890  16.2  3.159  2.550
  2454211.166618  15.9887 0.1907  16.2  3.159  2.549
  2454211.202466  16.1244 0.2006  16.2  3.159  2.549
  2454212.999287  11.7597 0.1920  15.9  3.158  2.525
  2454215.981691  16.1552 0.1013  15.4  3.155  2.487
  2454216.017726  16.1577 0.0873  15.4  3.155  2.487
  2454216.090791  16.1467 0.0983  15.4  3.155  2.486
  2454216.201834  16.2363 0.0950  15.4  3.155  2.484
  2454216.241834  16.1122 0.0942  15.4  3.155  2.484
  2454237.885922  15.5581 0.1277  10.6  3.135  2.251
  2454237.921758  15.5798 0.1275  10.6  3.135  2.250
  2454237.957804  15.5837 0.1273  10.6  3.135  2.250
  2454238.915499  15.6626 0.1498  10.3  3.134  2.242
  2454239.145733  15.6630 0.1533  10.3  3.133  2.240
