  2454275.882201  15.5911 0.0691   0.9  3.522  2.507
  2454275.973383  15.7112 0.0717   0.8  3.522  2.507
  2454276.048203  15.6524 0.0681   0.8  3.522  2.507
  2454277.032985  15.5555 0.0599   0.6  3.522  2.506
  2454277.079509  15.5409 0.0586   0.6  3.522  2.506
  2454277.127201  15.5086 0.0585   0.6  3.521  2.506
  2454277.172324  15.4248 0.0561   0.6  3.521  2.505
  2454277.217486  15.5028 0.0598   0.6  3.521  2.505
  2454277.864090  15.8203 0.0653   0.6  3.521  2.505
  2454277.904499  15.7243 0.0614   0.6  3.521  2.505
  2454277.949171  15.7075 0.0581   0.6  3.521  2.505
  2454277.992534  15.7443 0.0649   0.6  3.521  2.505
  2454278.032932  15.7230 0.0550   0.6  3.521  2.505
  2454278.074597  15.7610 0.0580   0.6  3.521  2.505
  2454278.117561  15.6799 0.0583   0.6  3.521  2.505
  2454278.157958  15.6414 0.0586   0.6  3.521  2.505
  2454278.198338  15.8750 0.0607   0.6  3.521  2.505
  2454278.238726  15.8093 0.0620   0.6  3.521  2.505
  2454278.934668  15.6961 0.0784   0.7  3.520  2.504
  2454278.971017  15.7491 0.0681   0.7  3.520  2.504
  2454279.006676  15.7275 0.0688   0.7  3.520  2.504
  2454279.042308  15.6938 0.0725   0.8  3.520  2.504
  2454279.081792  15.6936 0.0705   0.8  3.520  2.504
  2454279.153086  15.7977 0.0897   0.8  3.520  2.504
  2454388.885295  16.9941 0.1277  16.2  3.413  3.582
