  2453867.954450  15.3877 0.0711  15.5  2.593  1.763
  2453868.009446  15.5266 0.0647  15.4  2.593  1.762
  2453868.044490  15.0578 0.0616  15.4  2.593  1.762
  2453868.071802  15.1078 0.0617  15.4  2.593  1.762
  2453868.107391  15.2509 0.0638  15.4  2.593  1.761
  2453868.220544  15.1355 0.0620  15.4  2.593  1.760
  2453868.256863  15.3660 0.0642  15.4  2.593  1.760
  2453872.964006  14.5433 0.1168  13.8  2.592  1.717
  2453873.000142  15.4045 0.1132  13.8  2.592  1.717
  2453873.035902  14.8817 0.1071  13.8  2.591  1.717
  2453873.072259  15.4747 0.1117  13.8  2.591  1.716
  2453873.977821  15.0754 0.1157  13.5  2.591  1.709
  2453874.014322  14.9595 0.1125  13.5  2.591  1.708
  2453874.050148  15.1383 0.1105  13.5  2.591  1.708
  2453874.086002  15.0043 0.1090  13.5  2.591  1.708
  2453874.124687  15.1048 0.1149  13.4  2.591  1.708
  2453874.201236  15.0399 0.0798  13.4  2.591  1.707
  2453874.237760  14.9627 0.0888  13.4  2.591  1.707
  2453875.017150  15.0549 0.0891  13.1  2.591  1.700
  2453875.053503  14.8659 0.0872  13.1  2.591  1.700
  2453875.090112  15.1117 0.0897  13.1  2.591  1.700
  2453875.126778  14.8693 0.0853  13.1  2.591  1.699
  2453875.164772  15.0222 0.0884  13.1  2.591  1.699
  2453875.204021  14.9147 0.0924  13.1  2.591  1.699
  2453875.240626  15.0246 0.0865  13.1  2.591  1.698
  2454025.866404  15.9433 0.0968  22.2  2.464  2.638
  2454030.912008  15.9174 0.0694  21.7  2.457  2.692
  2454030.946437  16.4132 0.0749  21.7  2.457  2.692
