  2455300.130722  17.8031 0.2338  20.5  2.644  2.091
  2455300.191271  17.9755 0.2048  20.5  2.644  2.090
  2455300.202370  21.8453 7.8138  20.5  2.644  2.090
  2455305.987580  17.3299 0.2010  19.7  2.638  2.014
  2455306.062937  17.7533 0.2532  19.6  2.638  2.013
  2455306.181481  18.5817 0.4020  19.6  2.638  2.012
  2455306.192583  17.9782 0.3075  19.6  2.638  2.012
  2455306.204999  17.7198 0.2388  19.6  2.638  2.011
  2455306.217354  17.7928 0.2117  19.6  2.638  2.011
  2455306.268084  17.7744 0.4343  19.6  2.638  2.011
  2455307.012448  17.8093 0.2167  19.5  2.637  2.001
  2455307.023552  17.9366 0.2206  19.5  2.637  2.001
  2455307.037131  17.8295 0.2206  19.5  2.637  2.001
  2455307.048233  17.8725 0.2290  19.5  2.637  2.001
  2455307.155532  18.1311 0.1963  19.5  2.637  1.999
  2455307.166633  17.8342 0.1911  19.5  2.637  1.999
  2455307.178984  17.8289 0.1979  19.5  2.637  1.999
  2455307.190089  17.7571 0.1867  19.5  2.637  1.999
  2455307.203654  17.7014 0.1931  19.5  2.637  1.999
  2455307.219733  17.7159 0.1868  19.5  2.637  1.999
  2455307.233303  17.6861 0.1873  19.5  2.637  1.998
  2455307.245631  18.3882 0.2417  19.5  2.637  1.998
  2455307.264301  17.6798 0.2457  19.4  2.637  1.998
  2455308.157995  17.7866 0.2445  19.3  2.636  1.987
  2455308.170738  18.0574 0.2681  19.3  2.636  1.986
  2455308.181841  18.2728 0.3254  19.3  2.636  1.986
  2455308.195412  17.8075 0.2743  19.3  2.636  1.986
  2455308.207743  17.7475 0.2481  19.3  2.636  1.986
  2455308.221319  17.5933 0.2276  19.3  2.636  1.986
  2455308.233662  19.0471 0.6081  19.3  2.636  1.986
  2455318.124144  18.6771 0.7243  17.2  2.626  1.867
  2455325.183562  17.3559 0.1767  15.3  2.619  1.790
  2455325.195902  17.3640 0.1722  15.3  2.619  1.790
  2455325.214567  18.8631 0.2867  15.3  2.619  1.790
  2455325.251601  19.9299 1.2993  15.3  2.618  1.790
  2455325.267626  17.4015 0.1663  15.3  2.618  1.790
  2455325.281207  17.6042 0.3446  15.3  2.618  1.790
  2455325.928443  17.4450 0.1622  15.1  2.618  1.783
  2455325.939546  17.5655 0.1910  15.1  2.618  1.783
  2455325.953752  17.3452 0.1463  15.1  2.618  1.783
  2455325.969193  17.3871 0.1537  15.1  2.618  1.783
  2455325.980301  17.3737 0.1500  15.1  2.618  1.782
  2455325.991407  17.4887 0.1606  15.1  2.618  1.782
  2455326.004550  17.6074 0.1644  15.1  2.618  1.782
  2455326.016902  17.3704 0.1506  15.1  2.618  1.782
  2455326.028001  17.3829 0.1433  15.1  2.618  1.782
  2455326.040344  17.3740 0.1536  15.1  2.618  1.782
  2455326.051450  17.3969 0.1490  15.1  2.618  1.782
  2455326.063780  17.4117 0.1490  15.1  2.618  1.782
  2455326.076124  17.4934 0.1482  15.1  2.618  1.781
  2455326.087233  17.4260 0.1653  15.1  2.618  1.781
  2455326.098324  17.3672 0.1464  15.0  2.618  1.781
  2455326.132861  18.0176 0.1798  15.0  2.618  1.781
  2455326.145191  17.4334 0.1642  15.0  2.618  1.781
  2455326.156300  17.3519 0.1394  15.0  2.617  1.781
  2455326.184699  17.5832 0.1480  15.0  2.617  1.780
  2455326.199623  18.6564 0.3134  15.0  2.617  1.780
  2455326.223062  16.8264 0.1307  15.0  2.617  1.780
  2455326.234161  17.3856 0.1598  15.0  2.617  1.780
  2455326.246497  17.3760 0.1514  15.0  2.617  1.780
  2455326.260072  17.4273 0.1566  15.0  2.617  1.780
  2455326.273649  17.4319 0.2156  15.0  2.617  1.779
  2455337.917887  16.8590 0.1157  11.1  2.604  1.676
  2455337.996162  16.8642 0.1125  11.0  2.604  1.675
  2455338.007259  16.8941 0.1067  11.0  2.604  1.675
