  2455306.992328  16.5504 0.1513  20.3  2.453  1.768
  2455307.006269  16.5274 0.1530  20.3  2.453  1.768
  2455307.017374  16.6385 0.1552  20.3  2.453  1.768
  2455307.029723  16.5638 0.1586  20.3  2.453  1.768
  2455307.042063  17.0712 0.2134  20.3  2.453  1.767
  2455307.053167  16.8173 0.1586  20.3  2.453  1.767
  2455307.076711  16.4411 0.1504  20.3  2.453  1.767
  2455307.087808  16.5289 0.1516  20.3  2.453  1.767
  2455307.100149  16.7968 0.1580  20.3  2.453  1.767
  2455307.111260  16.4664 0.1461  20.3  2.453  1.766
  2455307.122355  16.4511 0.1459  20.3  2.453  1.766
  2455307.138264  16.3592 0.1435  20.3  2.453  1.766
  2455307.149370  16.5638 0.1481  20.3  2.453  1.766
  2455307.160472  16.6913 0.1509  20.3  2.452  1.766
  2455307.172806  16.4959 0.1461  20.3  2.452  1.766
  2455307.183918  16.2742 0.1444  20.3  2.452  1.766
  2455307.196247  16.4079 0.1437  20.3  2.452  1.765
  2455307.209817  16.5370 0.1446  20.3  2.452  1.765
  2455307.224669  16.4849 0.1477  20.3  2.452  1.765
  2455307.238229  16.3980 0.1450  20.3  2.452  1.765
  2455307.255664  16.3995 0.1494  20.3  2.452  1.765
  2455307.266770  16.4503 0.1917  20.3  2.452  1.764
  2455307.268003  16.4717 0.2120  20.3  2.452  1.764
  2455483.877973  16.3322 0.1290  28.3  1.987  2.080
