  2453929.837870  18.4805 0.1831   3.4  3.883  2.886
  2453929.875208  16.8322 0.0950   3.4  3.883  2.886
  2453951.869625  17.2300 0.1137   9.1  3.885  3.028
  2453951.911292  17.0908 0.0952   9.1  3.885  3.028
  2453951.954112  17.5247 0.1232   9.1  3.885  3.029
  2453951.997361  17.4676 0.1432   9.1  3.885  3.029
  2453952.038468  17.5535 0.2564   9.1  3.885  3.030
  2453952.121256  17.2202 0.1378   9.1  3.885  3.030
  2453952.162586  17.2679 0.1275   9.1  3.885  3.031
  2453956.981291  17.3121 0.1935  10.2  3.885  3.078
  2453957.870035  17.1744 0.1174  10.3  3.885  3.087
  2453957.905747  17.4944 0.2032  10.4  3.885  3.087
  2453957.943162  17.2725 0.1333  10.4  3.885  3.088
  2453958.023363  17.3656 0.1502  10.4  3.885  3.088
  2453958.059706  17.1635 0.1315  10.4  3.885  3.089
  2453958.132632  17.3848 0.2151  10.4  3.885  3.090
  2453958.819971  17.4551 0.1125  10.5  3.885  3.097
  2453958.855692  17.3334 0.1042  10.5  3.885  3.097
  2453958.967271  17.3568 0.1197  10.6  3.885  3.098
  2453959.003161  17.1829 0.1081  10.6  3.885  3.099
  2453959.038964  17.5121 0.1421  10.6  3.885  3.099
  2453959.974921  17.4971 0.1420  10.8  3.885  3.109
  2453960.010698  17.1661 0.1314  10.8  3.885  3.110
  2453963.818944  17.5566 0.1134  11.5  3.885  3.152
  2453964.004116  17.5749 0.1021  11.5  3.885  3.154
  2454025.873542  17.8245 0.1525  14.3  3.876  4.030
  2454025.909174  17.9436 0.1725  14.3  3.876  4.031
  2454025.944832  18.1781 0.2561  14.3  3.876  4.031
  2454025.965028  17.9158 0.2395  14.3  3.876  4.031
  2454025.969779  17.9699 0.3019  14.3  3.876  4.032
  2454028.882806  17.6963 0.1642  14.1  3.876  4.073
  2454030.879301  17.9311 0.1732  14.0  3.875  4.101
  2454030.915568  17.7294 0.1608  14.0  3.875  4.102
  2454030.947626  17.9561 0.1992  14.0  3.875  4.102
